fname,label,correct
6d52f8c1.wav,5.0,0.0
6d5abee4.wav,4.0,0.0
6d9019ba.wav,23.0,1.0
6d9b63eb.wav,29.0,1.0
6d9e7052.wav,2.0,0.0
6da3d596.wav,32.0,1.0
6dc4e733.wav,40.0,1.0
6dc89ee7.wav,17.0,1.0
6dcdddab.wav,26.0,0.0
6ddfdcfd.wav,30.0,0.0
6de58fec.wav,10.0,0.0
6dfd9bac.wav,8.0,1.0
6dfdf381.wav,30.0,0.0
6e028fd5.wav,26.0,1.0
6e09d1f2.wav,20.0,1.0
6e139908.wav,20.0,1.0
6e14925e.wav,4.0,0.0
6e18d7ed.wav,15.0,1.0
6e54b3a9.wav,8.0,0.0
6e78745c.wav,25.0,1.0
6e78afc3.wav,17.0,0.0
6e7ff407.wav,32.0,0.0
6e904024.wav,10.0,0.0
6ea1b08a.wav,37.0,0.0
6ea22bc2.wav,30.0,1.0
6eb342ea.wav,4.0,1.0
6eb60c13.wav,8.0,0.0
6ecc6446.wav,7.0,0.0
6eddc708.wav,16.0,0.0
6eeb7d48.wav,26.0,0.0
6eebda32.wav,9.0,0.0
6efdf654.wav,26.0,0.0
6f02c591.wav,2.0,0.0
6f049dbb.wav,10.0,0.0
6f05d010.wav,4.0,1.0
6f19512b.wav,19.0,0.0
6f3038f1.wav,26.0,0.0
6f39be3e.wav,22.0,0.0
6f444e0e.wav,35.0,1.0
6f44f1b8.wav,21.0,0.0
6f484851.wav,17.0,0.0
6f8909e7.wav,4.0,1.0
6f8e7de4.wav,16.0,0.0
6f95f6ee.wav,12.0,1.0
6f96bccc.wav,31.0,0.0
6fab1f61.wav,21.0,0.0
6fc1cba8.wav,9.0,0.0
6fc9c9d5.wav,9.0,1.0
6fcb552a.wav,1.0,1.0
6fce4d13.wav,29.0,1.0
6fdb913f.wav,15.0,0.0
6fe0c043.wav,21.0,0.0
6ff3911e.wav,9.0,1.0
6ff78d91.wav,12.0,1.0
6ffb293d.wav,9.0,1.0
700f6042.wav,6.0,0.0
7016103a.wav,12.0,1.0
702a2437.wav,28.0,0.0
703e4244.wav,25.0,0.0
705da657.wav,6.0,0.0
707072a1.wav,28.0,0.0
707761a4.wav,9.0,0.0
70864f97.wav,16.0,0.0
708c28cd.wav,37.0,0.0
708c7991.wav,21.0,0.0
7096f285.wav,0.0,0.0
7096f946.wav,0.0,0.0
7099edab.wav,31.0,0.0
70a42920.wav,5.0,0.0
70a563c3.wav,26.0,0.0
70b68ba0.wav,15.0,1.0
70c6e930.wav,1.0,1.0
70c8917f.wav,31.0,0.0
70d942a5.wav,3.0,1.0
70d986a9.wav,5.0,1.0
70f22c96.wav,21.0,0.0
70f7a5e4.wav,17.0,0.0
70f8cdfa.wav,3.0,1.0
70f8f833.wav,1.0,1.0
70fb1d65.wav,13.0,0.0
70fb6968.wav,15.0,1.0
71306d72.wav,24.0,1.0
713502f1.wav,31.0,0.0
713da8e9.wav,4.0,0.0
713e5ec0.wav,4.0,0.0
715acdb3.wav,19.0,0.0
715b902f.wav,9.0,0.0
715f247f.wav,36.0,0.0
71686d95.wav,37.0,0.0
716e4cae.wav,2.0,1.0
71880131.wav,9.0,1.0
718f1572.wav,6.0,1.0
71964cc8.wav,0.0,0.0
71965f00.wav,5.0,0.0
71a362ec.wav,8.0,0.0
71b6d6c9.wav,9.0,0.0
71c7c6da.wav,6.0,1.0
71ca662a.wav,7.0,0.0
71ccd45e.wav,1.0,1.0
71f098be.wav,10.0,0.0
71f2b82b.wav,37.0,0.0
7205c93f.wav,21.0,0.0
721f5264.wav,4.0,1.0
7233498a.wav,18.0,0.0
725361be.wav,39.0,0.0
725e4647.wav,3.0,1.0
725eca4f.wav,29.0,1.0
7272509b.wav,11.0,1.0
727e8840.wav,0.0,0.0
729dd65a.wav,5.0,0.0
72af0ac5.wav,2.0,0.0
72b7eee6.wav,14.0,1.0
72d24b33.wav,12.0,1.0
72d85cdf.wav,40.0,0.0
72e71cd4.wav,12.0,0.0
72f54816.wav,26.0,1.0
72fe0598.wav,13.0,1.0
733324ef.wav,0.0,0.0
733812ee.wav,36.0,1.0
7345bacf.wav,12.0,0.0
734a6546.wav,7.0,0.0
7366bd51.wav,26.0,0.0
737646e7.wav,31.0,0.0
737aaa61.wav,30.0,0.0
738d5a2b.wav,37.0,0.0
73a8474b.wav,10.0,1.0
73b4bf30.wav,36.0,0.0
73ca715d.wav,4.0,1.0
73cb3e54.wav,39.0,0.0
73d4ea86.wav,24.0,0.0
73e7fd0b.wav,2.0,0.0
73fe5cf6.wav,33.0,1.0
74018a88.wav,22.0,0.0
740c8837.wav,12.0,0.0
74259052.wav,29.0,1.0
7436a76c.wav,30.0,0.0
743c4871.wav,15.0,0.0
7445a065.wav,1.0,0.0
7451c631.wav,3.0,1.0
74580db9.wav,17.0,1.0
745bec80.wav,30.0,0.0
74609143.wav,7.0,1.0
746a24c0.wav,38.0,1.0
74728e98.wav,8.0,1.0
74768f2b.wav,13.0,0.0
747921f3.wav,36.0,0.0
747ca235.wav,16.0,0.0
74b45f05.wav,7.0,0.0
74ba98dd.wav,36.0,0.0
74c4526b.wav,36.0,1.0
75007bd2.wav,0.0,0.0
7514944f.wav,33.0,0.0
752c7638.wav,1.0,0.0
755aa142.wav,25.0,0.0
755e6708.wav,13.0,0.0
756d19cd.wav,40.0,0.0
7573f583.wav,3.0,1.0
75850cf4.wav,2.0,0.0
7585a0d1.wav,33.0,1.0
758ed798.wav,27.0,1.0
75916a91.wav,28.0,0.0
75923738.wav,4.0,0.0
75b62674.wav,1.0,1.0
75b6cbcb.wav,29.0,1.0
75e755ad.wav,25.0,0.0
75e8a2af.wav,39.0,0.0
75eeefbf.wav,5.0,0.0
75fecc19.wav,2.0,0.0
76087744.wav,16.0,0.0
76177729.wav,33.0,1.0
764e4fce.wav,5.0,0.0
765339ec.wav,2.0,1.0
766ac017.wav,21.0,0.0
766d2f81.wav,14.0,0.0
76827c00.wav,4.0,1.0
768362fb.wav,0.0,1.0
768804d4.wav,21.0,0.0
76892e9c.wav,6.0,0.0
769980e5.wav,12.0,1.0
76ae11d8.wav,31.0,0.0
76b04ca3.wav,20.0,1.0
76b0588a.wav,30.0,1.0
76c23da7.wav,21.0,0.0
76cf2e96.wav,33.0,1.0
76cf62b3.wav,14.0,0.0
76d5c245.wav,5.0,1.0
76e31fe2.wav,21.0,0.0
76edf646.wav,5.0,0.0
77083dd5.wav,0.0,0.0
770b841d.wav,22.0,0.0
77270e96.wav,15.0,1.0
772ab2de.wav,40.0,0.0
773a8550.wav,22.0,0.0
774df478.wav,31.0,0.0
774ecc06.wav,31.0,0.0
775f9a04.wav,5.0,0.0
77764398.wav,15.0,1.0
77768b75.wav,5.0,0.0
777f8556.wav,39.0,0.0
77bf7b4f.wav,25.0,0.0
77d262ba.wav,31.0,0.0
77d93f2b.wav,5.0,0.0
7804530e.wav,3.0,1.0
781adc75.wav,22.0,1.0
781edf6a.wav,39.0,0.0
78207d14.wav,40.0,0.0
783cbd12.wav,0.0,0.0
7844453d.wav,31.0,0.0
7859a49a.wav,6.0,0.0
785eaf77.wav,33.0,1.0
7862a91b.wav,30.0,0.0
78697428.wav,1.0,1.0
786e02d0.wav,26.0,1.0
786f6efe.wav,3.0,1.0
78760976.wav,26.0,0.0
787b0933.wav,37.0,0.0
788f5993.wav,15.0,0.0
789ceb04.wav,33.0,1.0
78b8ab2e.wav,16.0,1.0
78cdcdef.wav,22.0,1.0
78cf7be3.wav,12.0,1.0
78ea9935.wav,32.0,1.0
78f0c61d.wav,0.0,0.0
790b0c13.wav,26.0,0.0
792e752d.wav,36.0,0.0
79340af7.wav,8.0,1.0
7938de7e.wav,5.0,0.0
7941de54.wav,4.0,1.0
7941ec33.wav,16.0,1.0
794a9e40.wav,21.0,0.0
795e7c4d.wav,3.0,1.0
79613f7e.wav,19.0,0.0
796e727c.wav,39.0,0.0
7975c296.wav,31.0,0.0
79a0d2c4.wav,0.0,0.0
79a50c1d.wav,32.0,1.0
79a8dbcc.wav,10.0,1.0
79b29f52.wav,5.0,0.0
79b31a2e.wav,14.0,0.0
79b83450.wav,11.0,1.0
79bb1b55.wav,3.0,1.0
79bc77b2.wav,6.0,0.0
79be82bb.wav,4.0,0.0
79c2afb1.wav,8.0,1.0
79cbc8f6.wav,5.0,0.0
79cc9b98.wav,17.0,0.0
79cf0f4b.wav,33.0,1.0
79d44891.wav,7.0,0.0
79db26c2.wav,26.0,0.0
79e22357.wav,16.0,0.0
79f04f95.wav,0.0,0.0
79faa0c4.wav,40.0,0.0
79fd94aa.wav,26.0,0.0
79fdfdb8.wav,31.0,0.0
7a0c3dfe.wav,30.0,0.0
7a23dada.wav,39.0,0.0
7a37c028.wav,7.0,0.0
7a3f81e2.wav,36.0,1.0
7a4666c5.wav,25.0,0.0
7a47fd86.wav,21.0,0.0
7a59b5b0.wav,21.0,0.0
7a66b759.wav,26.0,0.0
7a6d71fc.wav,2.0,0.0
7a6e15bd.wav,5.0,0.0
7a79b65a.wav,15.0,1.0
7a7b777d.wav,23.0,1.0
7a82bd12.wav,6.0,0.0
7a8580db.wav,5.0,0.0
7a871def.wav,23.0,1.0
7a935926.wav,29.0,1.0
7a9880fb.wav,25.0,0.0
7a9976ef.wav,0.0,0.0
7aa00d54.wav,31.0,0.0
7aa0da32.wav,22.0,1.0
7aba7444.wav,39.0,1.0
7abd44d6.wav,3.0,1.0
7abd83be.wav,3.0,0.0
7abe054d.wav,20.0,1.0
7abf4794.wav,31.0,0.0
7ac74e67.wav,7.0,0.0
7ac9a9bf.wav,37.0,0.0
7ad126fa.wav,3.0,1.0
7ad6dfec.wav,21.0,0.0
7ad8b447.wav,9.0,0.0
7ae92624.wav,35.0,1.0
7aeaa660.wav,32.0,1.0
7aecd8c9.wav,16.0,0.0
7af76555.wav,30.0,0.0
7afbf017.wav,2.0,1.0
7b031e22.wav,20.0,0.0
7b1650a0.wav,9.0,0.0
7b27bd7b.wav,3.0,1.0
7b2d02d4.wav,18.0,0.0
7b3bc373.wav,7.0,0.0
7b4d4b59.wav,1.0,1.0
7b4d753c.wav,23.0,1.0
7b56ddc7.wav,32.0,1.0
7b6f0648.wav,12.0,0.0
7b6f44ff.wav,27.0,1.0
7b780fa4.wav,32.0,1.0
7b859d4e.wav,37.0,0.0
7b9a02a0.wav,26.0,1.0
7ba1bf05.wav,35.0,1.0
7ba42f03.wav,35.0,1.0
7ba87647.wav,31.0,0.0
7baee018.wav,4.0,0.0
7baf18f6.wav,8.0,1.0
7bb189e3.wav,8.0,1.0
7bc9c37f.wav,6.0,0.0
7bd01506.wav,17.0,0.0
7bfed231.wav,18.0,1.0
7c07d9a2.wav,26.0,0.0
7c097caf.wav,35.0,1.0
7c230e88.wav,40.0,0.0
7c2ba8c5.wav,21.0,0.0
7c335009.wav,5.0,0.0
7c402b12.wav,25.0,1.0
7c5c7267.wav,3.0,0.0
7c7fea83.wav,21.0,0.0
7c82518c.wav,23.0,0.0
7c83add0.wav,20.0,1.0
7c8baa21.wav,10.0,0.0
7c8fc462.wav,18.0,1.0
7c98f063.wav,1.0,0.0
7c9f063c.wav,17.0,0.0
7ca2aa69.wav,37.0,0.0
7ca8edbe.wav,1.0,1.0
7cade848.wav,40.0,0.0
7caea617.wav,21.0,0.0
7cbae5c6.wav,30.0,0.0
7cbafbd2.wav,33.0,0.0
7cd52ca6.wav,37.0,0.0
7cf2f996.wav,21.0,0.0
7cf3befc.wav,6.0,1.0
7d03a440.wav,8.0,1.0
7d11d311.wav,17.0,0.0
7d2649b5.wav,33.0,1.0
7d264d04.wav,39.0,0.0
7d28e622.wav,19.0,0.0
7d2e257c.wav,17.0,0.0
7d3039a9.wav,8.0,1.0
7d4c5e77.wav,7.0,0.0
7d53fe69.wav,13.0,0.0
7d639c49.wav,31.0,0.0
7d7b6fe2.wav,0.0,1.0
7d7e9d1b.wav,0.0,0.0
7d851bc6.wav,32.0,1.0
7d87a34c.wav,37.0,0.0
7d96a0b1.wav,37.0,0.0
7db2432f.wav,6.0,0.0
7dc09616.wav,12.0,0.0
7dd43a67.wav,33.0,1.0
7dd9a854.wav,19.0,1.0
7df9bc8d.wav,36.0,1.0
7e10c7ae.wav,6.0,0.0
7e131c03.wav,40.0,0.0
7e1a00eb.wav,17.0,0.0
7e2ca700.wav,17.0,0.0
7e304d9b.wav,30.0,0.0
7e3411ef.wav,12.0,0.0
7e3b2b71.wav,8.0,1.0
7e416203.wav,13.0,0.0
7e498870.wav,0.0,0.0
7e5c47c9.wav,6.0,0.0
7e60cedc.wav,40.0,0.0
7e66cfeb.wav,30.0,0.0
7e6aaaa3.wav,6.0,1.0
7e6c15c7.wav,22.0,1.0
7e72bb53.wav,5.0,0.0
7e75301b.wav,5.0,0.0
7e7c5843.wav,12.0,1.0
7e85a484.wav,12.0,1.0
7e88dc0b.wav,13.0,0.0
7e8a75e1.wav,33.0,0.0
7e902870.wav,21.0,0.0
7e956288.wav,3.0,1.0
7eab8be1.wav,12.0,0.0
7eb29109.wav,26.0,1.0
7eb5554e.wav,3.0,1.0
7ec550df.wav,17.0,1.0
7ecbbb0d.wav,31.0,1.0
7ed1b6b8.wav,38.0,1.0
7eda47a4.wav,4.0,0.0
7edbc698.wav,15.0,0.0
7ee57922.wav,28.0,0.0
7ee6b501.wav,21.0,0.0
7eeb1f03.wav,3.0,0.0
7ef2c8e9.wav,21.0,0.0
7f097912.wav,23.0,1.0
7f199dc1.wav,23.0,1.0
7f1a7122.wav,6.0,0.0
7f1af3ae.wav,31.0,1.0
7f268b2d.wav,31.0,0.0
7f28550a.wav,1.0,1.0
7f3adc10.wav,5.0,1.0
7f3cd73e.wav,12.0,0.0
7f3e4512.wav,4.0,1.0
7f46849b.wav,6.0,1.0
7f4c86b4.wav,34.0,0.0
7f532d35.wav,20.0,0.0
7f6dfd5b.wav,22.0,0.0
7f7310a5.wav,23.0,0.0
7f80d12f.wav,27.0,0.0
7f8acf3b.wav,38.0,0.0
7f8b3192.wav,12.0,0.0
7fa57f89.wav,1.0,1.0
7fbb70f7.wav,36.0,0.0
7fc3910c.wav,7.0,0.0
7fd46eaa.wav,30.0,0.0
7fd7030d.wav,5.0,0.0
7fd75c5b.wav,39.0,0.0
7fd9457c.wav,8.0,1.0
7ff6d11c.wav,9.0,0.0
7ff85c01.wav,5.0,1.0
7ff97a01.wav,25.0,0.0
80232152.wav,21.0,0.0
803dfc52.wav,6.0,0.0
8055c0ec.wav,15.0,0.0
80653fbf.wav,6.0,1.0
80784970.wav,39.0,1.0
807a24e5.wav,32.0,1.0
80833995.wav,21.0,0.0
80947bcf.wav,21.0,0.0
809ab667.wav,20.0,1.0
80a3da4a.wav,2.0,1.0
80bc5ee0.wav,15.0,1.0
80bc62a7.wav,20.0,1.0
80d22981.wav,6.0,0.0
80d4d3d5.wav,21.0,0.0
80df55dc.wav,7.0,0.0
80e2a525.wav,13.0,1.0
80ef109f.wav,27.0,0.0
810015c2.wav,25.0,0.0
8104f828.wav,15.0,1.0
812f079e.wav,40.0,0.0
81337cd8.wav,12.0,1.0
81345b23.wav,31.0,0.0
813817a5.wav,26.0,1.0
813bc785.wav,2.0,0.0
813ea098.wav,1.0,1.0
8149c6e7.wav,23.0,1.0
815f1827.wav,39.0,0.0
817b6f59.wav,29.0,1.0
8186d966.wav,21.0,0.0
81982d20.wav,26.0,0.0
819c9993.wav,31.0,0.0
819f0f9d.wav,10.0,1.0
81b607de.wav,14.0,0.0
81c62db2.wav,12.0,1.0
81c75486.wav,13.0,0.0
81cb6681.wav,30.0,0.0
81d5d2c1.wav,39.0,0.0
81d6c294.wav,26.0,0.0
81db9098.wav,3.0,1.0
81dcd25b.wav,9.0,0.0
81debe3a.wav,2.0,1.0
81ec2e65.wav,21.0,0.0
81ef75df.wav,8.0,1.0
81f0b550.wav,10.0,1.0
81f0cefe.wav,12.0,1.0
81f0d826.wav,5.0,0.0
820ca779.wav,12.0,0.0
8217f351.wav,8.0,1.0
8226f95f.wav,30.0,0.0
822956ab.wav,14.0,0.0
8245f614.wav,10.0,0.0
824ec543.wav,5.0,0.0
825a9c77.wav,5.0,0.0
825d767e.wav,36.0,1.0
8260494e.wav,19.0,0.0
82689427.wav,6.0,1.0
82727fe8.wav,20.0,0.0
827d48f9.wav,4.0,0.0
8284f3a9.wav,23.0,1.0
828b5e00.wav,26.0,0.0
82906bfa.wav,32.0,1.0
82a8bcd4.wav,36.0,0.0
82c4cf74.wav,21.0,0.0
82c64894.wav,15.0,1.0
82ce8f1a.wav,33.0,0.0
82d058e2.wav,15.0,0.0
82dcb7ef.wav,0.0,0.0
82df2d57.wav,3.0,1.0
82ee1adc.wav,16.0,1.0
82eec9f2.wav,13.0,0.0
82ef1c9a.wav,33.0,1.0
82f235fc.wav,13.0,1.0
82f36657.wav,19.0,1.0
82f9184f.wav,18.0,0.0
82feeab8.wav,17.0,0.0
831812ad.wav,25.0,0.0
831c3001.wav,20.0,0.0
831efaf7.wav,29.0,0.0
83375e41.wav,4.0,1.0
8342e575.wav,2.0,0.0
834b44c2.wav,6.0,0.0
834d358a.wav,36.0,0.0
83600384.wav,36.0,0.0
8388fbb9.wav,30.0,0.0
8393f945.wav,2.0,0.0
83953b78.wav,31.0,0.0
8396ddd8.wav,8.0,1.0
83990ed1.wav,27.0,0.0
83ad3ffd.wav,35.0,1.0
83c2f33a.wav,40.0,0.0
83c449b0.wav,0.0,1.0
83c8ac52.wav,33.0,1.0
83cdded0.wav,7.0,0.0
83dfe2f2.wav,32.0,0.0
83f17580.wav,2.0,0.0
84043116.wav,3.0,1.0
84298f51.wav,36.0,1.0
843f7c2f.wav,14.0,0.0
84404ec9.wav,8.0,1.0
844467e9.wav,29.0,1.0
8473a4d6.wav,25.0,1.0
847ffe2b.wav,32.0,1.0
848299ba.wav,14.0,0.0
84894270.wav,40.0,0.0
848d442c.wav,39.0,1.0
849aaba0.wav,20.0,1.0
849b45e8.wav,38.0,0.0
849d97d6.wav,12.0,1.0
84a7f354.wav,8.0,1.0
84ac80e6.wav,30.0,0.0
84b379fe.wav,15.0,1.0
84c51120.wav,36.0,1.0
84d625e6.wav,30.0,0.0
84d8c795.wav,29.0,1.0
84e9c4e0.wav,9.0,0.0
84eb2d7f.wav,31.0,0.0
85283172.wav,5.0,0.0
85313bfa.wav,21.0,0.0
8536c75e.wav,4.0,1.0
85400833.wav,12.0,0.0
8545f769.wav,31.0,0.0
85558d98.wav,4.0,0.0
856c065c.wav,40.0,0.0
856e5b54.wav,10.0,0.0
856ef8d7.wav,12.0,1.0
8577216f.wav,9.0,0.0
858c074f.wav,22.0,0.0
859d1f98.wav,38.0,0.0
85a9afc9.wav,11.0,1.0
85b224b5.wav,38.0,0.0
85cf80fa.wav,36.0,0.0
85d0c016.wav,35.0,1.0
85d825f1.wav,12.0,1.0
85db997c.wav,29.0,1.0
85dc51de.wav,29.0,1.0
85e1bc86.wav,31.0,1.0
85ed4220.wav,13.0,0.0
85f0bac3.wav,5.0,1.0
85fd2b40.wav,8.0,1.0
8603a913.wav,4.0,0.0
86154cb7.wav,39.0,1.0
862dfdbc.wav,39.0,0.0
864b28d3.wav,13.0,0.0
8650e7fd.wav,19.0,0.0
8660a1b7.wav,17.0,0.0
8667eeef.wav,40.0,1.0
8674c96e.wav,7.0,0.0
868622f3.wav,14.0,0.0
868db11e.wav,12.0,1.0
86a9ffb6.wav,5.0,0.0
86bb7902.wav,1.0,1.0
86db4afb.wav,25.0,0.0
86df2de7.wav,21.0,0.0
86e11409.wav,17.0,1.0
86e8698a.wav,6.0,0.0
86f881f3.wav,6.0,0.0
8708ffe8.wav,8.0,1.0
87192927.wav,1.0,1.0
871c860e.wav,2.0,1.0
87389ed4.wav,39.0,1.0
8755f4f5.wav,26.0,1.0
8767dfe3.wav,10.0,0.0
876cd66b.wav,34.0,0.0
876fee0d.wav,16.0,0.0
876ff433.wav,29.0,0.0
8790323b.wav,33.0,0.0
879796a5.wav,12.0,1.0
879ca7a3.wav,32.0,1.0
87b9435b.wav,31.0,1.0
87f61fc5.wav,5.0,0.0
87f9edd8.wav,31.0,0.0
87fc3b03.wav,25.0,0.0
880c48fa.wav,0.0,1.0
880ddc3a.wav,21.0,0.0
882d631c.wav,25.0,1.0
884395c9.wav,32.0,1.0
88472317.wav,35.0,1.0
88482f9c.wav,13.0,0.0
8855b468.wav,2.0,0.0
8861d942.wav,21.0,0.0
8863113b.wav,36.0,0.0
8865cc0e.wav,9.0,1.0
886f3b89.wav,31.0,0.0
88811cbe.wav,7.0,0.0
888cff5e.wav,25.0,0.0
88928a07.wav,4.0,1.0
88ac1360.wav,4.0,0.0
88e24910.wav,35.0,1.0
88e99f1c.wav,1.0,0.0
88f4eb4d.wav,25.0,0.0
88fd411f.wav,2.0,0.0
892505e9.wav,25.0,0.0
89269203.wav,12.0,0.0
893427c3.wav,20.0,1.0
893af25d.wav,31.0,0.0
89462d3b.wav,22.0,0.0
894fd536.wav,17.0,0.0
8952eee3.wav,26.0,1.0
897eed84.wav,6.0,1.0
8987511f.wav,12.0,0.0
898a757e.wav,15.0,0.0
899e2e78.wav,36.0,0.0
899eb17b.wav,26.0,0.0
89a058e2.wav,12.0,0.0
89a645fe.wav,1.0,0.0
89adfd2e.wav,11.0,0.0
89affc19.wav,10.0,1.0
89c2111f.wav,12.0,1.0
89d12569.wav,22.0,0.0
89da251b.wav,33.0,0.0
89e2578a.wav,1.0,1.0
89e543b0.wav,26.0,1.0
89f13bb9.wav,21.0,0.0
89f33989.wav,8.0,1.0
89f8b625.wav,35.0,1.0
8a11b736.wav,31.0,0.0
8a13412a.wav,26.0,0.0
8a3e5147.wav,8.0,1.0
8a4fce15.wav,5.0,0.0
8a6ad56f.wav,12.0,0.0
8a6c6627.wav,16.0,0.0
8a739529.wav,11.0,1.0
8a9c77de.wav,2.0,1.0
8aaada9f.wav,8.0,1.0
8ad14a86.wav,16.0,0.0
8ae68e01.wav,25.0,0.0
8aeb76f4.wav,4.0,1.0
8b0408b1.wav,16.0,0.0
8b12ea14.wav,10.0,0.0
8b33f120.wav,14.0,0.0
8b3be47e.wav,29.0,1.0
8b49f457.wav,16.0,1.0
8b563f92.wav,29.0,1.0
8b5798fc.wav,5.0,0.0
8b5d8ca5.wav,3.0,0.0
8b5fbd09.wav,15.0,1.0
8b68eef8.wav,6.0,0.0
8b76e49d.wav,26.0,0.0
8b774232.wav,33.0,0.0
8b911fb3.wav,21.0,0.0
8ba4228c.wav,32.0,1.0
8bace939.wav,25.0,1.0
8bc4df93.wav,8.0,1.0
8bc9a0b0.wav,40.0,0.0
8bd07e1d.wav,5.0,0.0
8bd43789.wav,10.0,1.0
8bd786e4.wav,40.0,0.0
8bd954b8.wav,6.0,1.0
8bdab359.wav,4.0,0.0
8bf04217.wav,2.0,0.0
8bf73516.wav,18.0,0.0
8bff2f37.wav,16.0,1.0
8c048e36.wav,20.0,1.0
8c1a31cf.wav,30.0,0.0
8c214788.wav,21.0,0.0
8c3697ba.wav,7.0,1.0
8c3aab76.wav,39.0,0.0
8c3c2bee.wav,31.0,0.0
8c4d172c.wav,21.0,0.0
8c4e655a.wav,17.0,1.0
8c525564.wav,18.0,0.0
8c593c6e.wav,21.0,0.0
8c5de0f8.wav,2.0,0.0
8c639bdb.wav,35.0,0.0
8c70ed9b.wav,25.0,1.0
8c78be1b.wav,28.0,0.0
8c7f9a97.wav,15.0,1.0
8c8112f6.wav,8.0,1.0
8c864a74.wav,23.0,1.0
8c880b2a.wav,38.0,1.0
8c9db47d.wav,31.0,0.0
8ca18c58.wav,29.0,1.0
8cb2b991.wav,23.0,1.0
8cc1f61d.wav,29.0,0.0
8cd1bd28.wav,4.0,0.0
8cec30c7.wav,21.0,0.0
8cfbfd2c.wav,3.0,1.0
8d089129.wav,2.0,1.0
8d0d7231.wav,12.0,1.0
8d1c02e7.wav,9.0,0.0
8d1e3202.wav,20.0,1.0
8d3fff7f.wav,20.0,1.0
8d490c5e.wav,21.0,0.0
8d4a12e6.wav,38.0,1.0
8d50a022.wav,2.0,1.0
8d5d3920.wav,19.0,0.0
8d637767.wav,32.0,1.0
8d647117.wav,23.0,0.0
8d740ee0.wav,15.0,1.0
8d742748.wav,20.0,0.0
8d7a9c06.wav,39.0,1.0
8d7aae4f.wav,15.0,1.0
8d7e73e0.wav,21.0,0.0
8d915840.wav,12.0,0.0
8da5ec66.wav,21.0,0.0
8db20ce5.wav,7.0,1.0
8dd47439.wav,38.0,1.0
8dd69b5e.wav,2.0,0.0
8de17a01.wav,36.0,0.0
8de2c5c4.wav,16.0,0.0
8de5e04d.wav,6.0,0.0
8df80bfa.wav,28.0,0.0
8dfd2855.wav,40.0,0.0
8e02faf0.wav,33.0,0.0
8e0d525a.wav,5.0,0.0
8e112616.wav,31.0,0.0
8e149650.wav,16.0,0.0
8e21023c.wav,8.0,1.0
8e26553c.wav,5.0,0.0
8e2d8cf6.wav,14.0,0.0
8e2f7700.wav,15.0,1.0
8e30295e.wav,31.0,0.0
8e3eac13.wav,0.0,0.0
8e4222a4.wav,25.0,1.0
8e48f5a7.wav,0.0,0.0
8e54d47b.wav,29.0,1.0
8e61b0a5.wav,5.0,0.0
8e718b85.wav,19.0,0.0
8e741321.wav,32.0,1.0
8e7512f7.wav,16.0,0.0
8e985727.wav,3.0,1.0
8ea4789f.wav,3.0,1.0
8eaa7d44.wav,30.0,0.0
8eab7b01.wav,3.0,0.0
8eb59f72.wav,17.0,1.0
8ebeeb5b.wav,8.0,1.0
8ef998b5.wav,4.0,1.0
8f15c883.wav,4.0,1.0
8f19ac6d.wav,4.0,0.0
8f2fd2f4.wav,0.0,0.0
8f339c50.wav,0.0,1.0
8f399fa2.wav,36.0,1.0
8f41f868.wav,16.0,0.0
8f4390df.wav,6.0,1.0
8f4643d4.wav,8.0,0.0
8f5d2164.wav,35.0,1.0
8f5e0b34.wav,1.0,1.0
8f6071d2.wav,17.0,0.0
8f6fc115.wav,8.0,1.0
8f85b428.wav,26.0,0.0
8f8ede38.wav,23.0,1.0
8fad9735.wav,8.0,1.0
8fb1b5af.wav,37.0,0.0
8fbdf4c2.wav,4.0,0.0
8fda0208.wav,4.0,1.0
8fe6b850.wav,40.0,1.0
8fed2993.wav,32.0,1.0
8fefc225.wav,3.0,0.0
8ffbd5ae.wav,15.0,0.0
8ffd4ff9.wav,33.0,1.0
901370b6.wav,8.0,1.0
90146556.wav,17.0,0.0
9014c39d.wav,6.0,0.0
9018e669.wav,40.0,1.0
9023308d.wav,35.0,1.0
902e49cf.wav,31.0,0.0
9060a15f.wav,27.0,0.0
90613d4b.wav,30.0,0.0
90683b15.wav,31.0,0.0
906bc87d.wav,29.0,0.0
909a890d.wav,7.0,0.0
90a30800.wav,9.0,0.0
90b05b4d.wav,29.0,0.0
90d2cad4.wav,32.0,0.0
90e7eaec.wav,4.0,0.0
90f1b37c.wav,35.0,1.0
90f1c05d.wav,3.0,1.0
90fbd4f8.wav,22.0,0.0
9104c38a.wav,5.0,0.0
91214155.wav,8.0,1.0
91293e97.wav,37.0,0.0
9133b9de.wav,27.0,0.0
91363087.wav,4.0,1.0
914d75e2.wav,12.0,1.0
914df865.wav,39.0,0.0
9154e60b.wav,31.0,0.0
9155f4ee.wav,25.0,1.0
915f042e.wav,33.0,1.0
9164250b.wav,4.0,0.0
916a1e9e.wav,25.0,1.0
916c8ad4.wav,19.0,1.0
916d0fc4.wav,29.0,1.0
916f2fba.wav,40.0,0.0
918045e3.wav,16.0,0.0
91809693.wav,31.0,0.0
91c20b98.wav,23.0,0.0
91c86274.wav,8.0,1.0
91d51cde.wav,20.0,0.0
91dded5f.wav,13.0,0.0
91f1da02.wav,40.0,0.0
91f4fbbe.wav,0.0,0.0
92076449.wav,5.0,0.0
