fname,label
d6b294c3.wav,Telephone Squeak Writing
d6b9a3dd.wav,Meow Squeak Laughter
d6bd4f62.wav,Oboe Flute Clarinet
d6c150c6.wav,Scissors Shatter Tearing
d6ce35f0.wav,Clarinet Saxophone Oboe
d6e43745.wav,Gunshot_or_gunfire Finger_snapping Telephone
d6e5aa58.wav,Flute Saxophone Harmonica
d6e5ff07.wav,Clarinet Flute Telephone
d6ea15c3.wav,Hi-hat Gong Shatter
d6eabf1e.wav,Applause Trumpet Squeak
d6f00331.wav,Oboe Trumpet Flute
d6f0bc86.wav,Clarinet Saxophone Gong
d6fc0503.wav,Bus Gunshot_or_gunfire Fart
d6fea745.wav,Double_bass Electric_piano Acoustic_guitar
d6fee802.wav,Clarinet Flute Meow
d7042a7a.wav,Clarinet Cello Flute
d710558e.wav,Acoustic_guitar Double_bass Bus
d71590b1.wav,Bus Writing Squeak
d71693ef.wav,Bus Cello Fireworks
d72fb928.wav,Trumpet Oboe Saxophone
d73100be.wav,Clarinet Oboe Flute
d739bfe8.wav,Bass_drum Knock Double_bass
d73f4f11.wav,Oboe Clarinet Saxophone
d740ed81.wav,Acoustic_guitar Double_bass Microwave_oven
d74a2f49.wav,Acoustic_guitar Double_bass Electric_piano
d74d8ad3.wav,Flute Saxophone Oboe
d77b0d9a.wav,Flute Saxophone Oboe
d798f941.wav,Computer_keyboard Writing Scissors
d7aac3b5.wav,Acoustic_guitar Electric_piano Double_bass
d7ac2cec.wav,Bass_drum Knock Oboe
d7ad2694.wav,Squeak Scissors Cough
d7ad7cda.wav,Glockenspiel Hi-hat Acoustic_guitar
d7b3fe53.wav,Keys_jangling Scissors Writing
d7b4492c.wav,Trumpet Saxophone Applause
d7b4abcc.wav,Bass_drum Knock Finger_snapping
d7b731c9.wav,Applause Trumpet Gunshot_or_gunfire
d7c490ec.wav,Hi-hat Snare_drum Shatter
d7ca48a2.wav,Bass_drum Knock Gunshot_or_gunfire
d7ca9b0c.wav,Hi-hat Gong Finger_snapping
d7d0fb51.wav,Computer_keyboard Knock Tearing
d7d90bb2.wav,Telephone Writing Acoustic_guitar
d7dbe619.wav,Gunshot_or_gunfire Fireworks Snare_drum
d7dd4152.wav,Flute Clarinet Saxophone
d7e3f1f9.wav,Cello Drawer_open_or_close Fireworks
d7e886f9.wav,Harmonica Tearing Shatter
d7ef47aa.wav,Clarinet Gong Oboe
d7f6b1d6.wav,Cello Double_bass Saxophone
d7fe1e4f.wav,Acoustic_guitar Double_bass Snare_drum
d80b2fa9.wav,Trumpet Oboe Saxophone
d80e3d8e.wav,Gunshot_or_gunfire Fireworks Knock
d80fd609.wav,Shatter Keys_jangling Fireworks
d8111873.wav,Clarinet Flute Saxophone
d816f5ab.wav,Clarinet Flute Telephone
d82f77f5.wav,Writing Tearing Keys_jangling
d8308d44.wav,Computer_keyboard Telephone Scissors
d833a5d3.wav,Clarinet Cello Flute
d8343470.wav,Cello Double_bass Flute
d835b7ea.wav,Bass_drum Electric_piano Knock
d838c1ac.wav,Hi-hat Finger_snapping Gong
d83e5489.wav,Finger_snapping Hi-hat Tearing
d84358f2.wav,Shatter Harmonica Violin_or_fiddle
d84c7dba.wav,Clarinet Flute Violin_or_fiddle
d850c5a3.wav,Acoustic_guitar Electric_piano Double_bass
d8544a7d.wav,Flute Saxophone Cello
d8580062.wav,Applause Trumpet Harmonica
d86a398c.wav,Clarinet Oboe Saxophone
d86acdda.wav,Cello Double_bass Acoustic_guitar
d86b82d4.wav,Snare_drum Violin_or_fiddle Drawer_open_or_close
d86d62ff.wav,Harmonica Computer_keyboard Violin_or_fiddle
d875119a.wav,Flute Saxophone Clarinet
d8769e8f.wav,Telephone Burping_or_eructation Chime
d877cbff.wav,Knock Double_bass Electric_piano
d87a86fc.wav,Laughter Squeak Cough
d88c0e0c.wav,Bass_drum Knock Drawer_open_or_close
d89486f1.wav,Computer_keyboard Writing Scissors
d895dff8.wav,Acoustic_guitar Gong Electric_piano
d896f6f1.wav,Fireworks Acoustic_guitar Squeak
d8a5405f.wav,Electric_piano Bass_drum Double_bass
d8a754e9.wav,Clarinet Saxophone Cello
d8afda0d.wav,Trumpet Squeak Saxophone
d8b15042.wav,Cello Snare_drum Trumpet
d8bd5749.wav,Hi-hat Scissors Squeak
d8d76db1.wav,Acoustic_guitar Writing Bus
d8ea011f.wav,Clarinet Gong Electric_piano
d8f15190.wav,Cello Acoustic_guitar Knock
d8f8c95d.wav,Trumpet Saxophone Flute
d8fc7213.wav,Finger_snapping Squeak Cowbell
d8fcc6a7.wav,Tearing Shatter Writing
d8fe1b6e.wav,Fireworks Gunshot_or_gunfire Snare_drum
d9009c5c.wav,Clarinet Flute Violin_or_fiddle
d906c3e1.wav,Fireworks Applause Gunshot_or_gunfire
d90d0204.wav,Gunshot_or_gunfire Fireworks Cello
d919a80d.wav,Clarinet Cello Flute
d91a7905.wav,Clarinet Oboe Saxophone
d91b8e49.wav,Hi-hat Finger_snapping Gong
d91dba15.wav,Hi-hat Scissors Keys_jangling
d9218f57.wav,Snare_drum Shatter Tearing
d922f831.wav,Gunshot_or_gunfire Bass_drum Knock
d9259bbb.wav,Trumpet Saxophone Flute
d928a076.wav,Saxophone Cello Fart
d928a8eb.wav,Flute Saxophone Clarinet
d92a9087.wav,Clarinet Gong Cello
d92c5d94.wav,Cello Double_bass Saxophone
d936a525.wav,Saxophone Violin_or_fiddle Snare_drum
d944b9a8.wav,Bass_drum Double_bass Electric_piano
d9557f08.wav,Double_bass Electric_piano Acoustic_guitar
d964545f.wav,Flute Saxophone Oboe
d9653e7e.wav,Acoustic_guitar Electric_piano Knock
d96b7874.wav,Clarinet Saxophone Flute
d974ee07.wav,Knock Double_bass Bass_drum
d97de818.wav,Flute Saxophone Oboe
d9807c36.wav,Clarinet Flute Gong
d99a8622.wav,Clarinet Hi-hat Cello
d9a5b7d9.wav,Applause Shatter Meow
d9a83bf5.wav,Hi-hat Finger_snapping Shatter
d9b09d65.wav,Laughter Shatter Fart
d9b156f5.wav,Telephone Squeak Laughter
d9bc06ac.wav,Oboe Clarinet Flute
d9d2b215.wav,Clarinet Saxophone Meow
d9d3e12d.wav,Knock Cello Computer_keyboard
d9d900ab.wav,Bass_drum Finger_snapping Knock
d9f1ae39.wav,Trumpet Hi-hat Squeak
da04151b.wav,Bass_drum Knock Microwave_oven
da099b55.wav,Harmonica Shatter Tearing
da0a9d6d.wav,Cowbell Glockenspiel Telephone
da0d5d08.wav,Acoustic_guitar Electric_piano Gong
da17ee67.wav,Bass_drum Oboe Computer_keyboard
da1817e3.wav,Bass_drum Gunshot_or_gunfire Knock
da22f5bd.wav,Squeak Laughter Meow
da2450d3.wav,Acoustic_guitar Double_bass Electric_piano
da25f8e0.wav,Knock Bass_drum Double_bass
da303aa2.wav,Saxophone Flute Trumpet
da33f9e9.wav,Clarinet Flute Oboe
da37cfed.wav,Bass_drum Knock Oboe
da3eab73.wav,Applause Shatter Fireworks
da42c621.wav,Trumpet Saxophone Squeak
da44f7c9.wav,Fart Laughter Gunshot_or_gunfire
da49415f.wav,Bus Fireworks Gunshot_or_gunfire
da4e599a.wav,Cello Saxophone Double_bass
da505864.wav,Cello Saxophone Double_bass
da5150cb.wav,Cello Saxophone Violin_or_fiddle
da543326.wav,Cello Acoustic_guitar Electric_piano
da5a29ad.wav,Acoustic_guitar Electric_piano Writing
da721a86.wav,Telephone Cough Acoustic_guitar
da8343ce.wav,Flute Clarinet Saxophone
da85954b.wav,Tearing Fart Fireworks
da909377.wav,Cello Double_bass Gong
da90a6e2.wav,Writing Chime Keys_jangling
da92ab09.wav,Bass_drum Knock Computer_keyboard
da9a50f7.wav,Clarinet Flute Oboe
da9a9ff0.wav,Clarinet Oboe Flute
da9d6156.wav,Flute Oboe Clarinet
daa8a24d.wav,Electric_piano Double_bass Cello
daac3475.wav,Harmonica Flute Violin_or_fiddle
daad94be.wav,Clarinet Microwave_oven Telephone
daad9815.wav,Cello Saxophone Violin_or_fiddle
dab17521.wav,Tearing Shatter Fireworks
dac1b2d3.wav,Bass_drum Tearing Knock
dac44872.wav,Burping_or_eructation Violin_or_fiddle Cough
dac96815.wav,Trumpet Oboe Meow
dace0b32.wav,Bass_drum Knock Tearing
dad459c3.wav,Cowbell Violin_or_fiddle Snare_drum
dae114af.wav,Acoustic_guitar Telephone Clarinet
dae64e3d.wav,Knock Drawer_open_or_close Microwave_oven
daf07ccf.wav,Laughter Cough Telephone
daf97535.wav,Chime Telephone Keys_jangling
db059e4f.wav,Cello Violin_or_fiddle Saxophone
db0af034.wav,Flute Oboe Saxophone
db12f269.wav,Burping_or_eructation Writing Cough
db1526e3.wav,Knock Double_bass Gunshot_or_gunfire
db2866d3.wav,Finger_snapping Glockenspiel Applause
db2e1839.wav,Meow Clarinet Oboe
db30bd58.wav,Harmonica Chime Shatter
db3dd8f6.wav,Acoustic_guitar Gong Electric_piano
db3fabc3.wav,Violin_or_fiddle Harmonica Saxophone
db417d32.wav,Bus Double_bass Cello
db434d06.wav,Violin_or_fiddle Flute Saxophone
db460a3c.wav,Laughter Chime Telephone
db4819d3.wav,Laughter Cough Saxophone
db545010.wav,Bass_drum Keys_jangling Scissors
db5b43b4.wav,Bass_drum Knock Gunshot_or_gunfire
db662201.wav,Cowbell Violin_or_fiddle Glockenspiel
db6eeff8.wav,Saxophone Harmonica Squeak
db7392aa.wav,Fart Tearing Shatter
db77fbeb.wav,Saxophone Acoustic_guitar Cello
db7c4924.wav,Trumpet Saxophone Applause
db808587.wav,Acoustic_guitar Laughter Writing
db850cb9.wav,Flute Saxophone Oboe
db8daded.wav,Double_bass Knock Electric_piano
db8fb7dd.wav,Meow Saxophone Squeak
db9c9d9f.wav,Clarinet Telephone Saxophone
dbbe1219.wav,Saxophone Laughter Gunshot_or_gunfire
dbc7d342.wav,Acoustic_guitar Electric_piano Gong
dbc94176.wav,Clarinet Flute Telephone
dbcbff2f.wav,Computer_keyboard Scissors Writing
dbcc5eea.wav,Clarinet Oboe Saxophone
dbd3145c.wav,Clarinet Cello Saxophone
dbd4e519.wav,Clarinet Cello Gong
dbd90236.wav,Cello Double_bass Bus
dbdd3d82.wav,Chime Acoustic_guitar Laughter
dbde9242.wav,Cowbell Burping_or_eructation Violin_or_fiddle
dbe270aa.wav,Double_bass Cello Acoustic_guitar
dbeac039.wav,Flute Saxophone Oboe
dc04ecd7.wav,Writing Computer_keyboard Gunshot_or_gunfire
dc0d3c17.wav,Flute Harmonica Trumpet
dc16466b.wav,Trumpet Gong Saxophone
dc164a3a.wav,Writing Cough Laughter
dc1792aa.wav,Gunshot_or_gunfire Fireworks Snare_drum
dc195447.wav,Acoustic_guitar Electric_piano Gong
dc1dc06d.wav,Glockenspiel Shatter Scissors
dc20d66c.wav,Bus Gunshot_or_gunfire Fireworks
dc2879c7.wav,Flute Clarinet Saxophone
dc2ad03e.wav,Knock Bass_drum Computer_keyboard
dc390dcd.wav,Flute Clarinet Meow
dc5896a3.wav,Bass_drum Knock Double_bass
dc64686e.wav,Violin_or_fiddle Squeak Saxophone
dc6912e5.wav,Cowbell Violin_or_fiddle Flute
dc694e50.wav,Acoustic_guitar Electric_piano Clarinet
dc6a94c9.wav,Cough Laughter Burping_or_eructation
dc755aa1.wav,Bass_drum Finger_snapping Knock
dc7614ee.wav,Hi-hat Snare_drum Shatter
dc79743b.wav,Finger_snapping Glockenspiel Fireworks
dc7b18cd.wav,Fireworks Fart Snare_drum
dc8291bc.wav,Flute Clarinet Oboe
dc8b26b0.wav,Hi-hat Squeak Shatter
dc9b398e.wav,Clarinet Telephone Flute
dca18b4d.wav,Fart Tearing Squeak
dca5d770.wav,Clarinet Flute Cello
dcaaa99a.wav,Clarinet Gong Cello
dcafd797.wav,Flute Harmonica Clarinet
dcba9f5f.wav,Computer_keyboard Bass_drum Finger_snapping
dcbe0c07.wav,Flute Saxophone Gong
dcc0fca6.wav,Fireworks Fart Gunshot_or_gunfire
dcc30284.wav,Trumpet Saxophone Hi-hat
dcc64d9b.wav,Bass_drum Knock Double_bass
dcc656bb.wav,Flute Saxophone Cello
dcc66cc1.wav,Cello Double_bass Saxophone
dccb8aa5.wav,Flute Gong Chime
dcd294f8.wav,Clarinet Flute Telephone
dcd6a50c.wav,Squeak Meow Drawer_open_or_close
dce36540.wav,Clarinet Telephone Gong
dce53e37.wav,Clarinet Gong Saxophone
dce7173f.wav,Computer_keyboard Tearing Scissors
dceaa645.wav,Saxophone Flute Meow
dcfb254c.wav,Bass_drum Knock Computer_keyboard
dd07144f.wav,Violin_or_fiddle Saxophone Laughter
dd159e43.wav,Cello Double_bass Saxophone
dd287d31.wav,Bass_drum Knock Double_bass
dd33a977.wav,Cello Violin_or_fiddle Saxophone
dd3650f9.wav,Flute Saxophone Harmonica
dd3e691c.wav,Flute Saxophone Meow
dd4754be.wav,Double_bass Electric_piano Gong
dd4a298e.wav,Telephone Acoustic_guitar Gong
dd4dd0a4.wav,Clarinet Flute Meow
dd4df877.wav,Double_bass Electric_piano Cello
dd568333.wav,Hi-hat Finger_snapping Gong
dd643d5d.wav,Squeak Laughter Hi-hat
dd86b006.wav,Trumpet Gong Hi-hat
dd95828a.wav,Saxophone Cello Trumpet
dd9ec945.wav,Flute Saxophone Clarinet
dda440cf.wav,Fireworks Gunshot_or_gunfire Tearing
ddb35e30.wav,Fart Squeak Hi-hat
ddbd7659.wav,Flute Saxophone Gong
ddc2f660.wav,Telephone Writing Chime
ddcc3abb.wav,Bark Gunshot_or_gunfire Telephone
ddcdc0b8.wav,Telephone Chime Acoustic_guitar
ddd8fd25.wav,Knock Electric_piano Double_bass
dddf9ddd.wav,Harmonica Squeak Laughter
ddf2fa9d.wav,Trumpet Oboe Meow
de007cb8.wav,Gunshot_or_gunfire Bass_drum Knock
de072e62.wav,Bass_drum Knock Gunshot_or_gunfire
de1246d6.wav,Saxophone Flute Cello
de2542e2.wav,Saxophone Flute Trumpet
de2f056d.wav,Hi-hat Tearing Finger_snapping
de39242c.wav,Gunshot_or_gunfire Knock Bass_drum
de47c53b.wav,Cello Saxophone Laughter
de4e33ca.wav,Saxophone Violin_or_fiddle Cello
de5829e1.wav,Bass_drum Knock Double_bass
de5c3ebf.wav,Cello Double_bass Bus
de5f3cec.wav,Snare_drum Microwave_oven Knock
de614ae7.wav,Squeak Telephone Laughter
de65c5b9.wav,Flute Saxophone Oboe
de7cbb67.wav,Writing Computer_keyboard Keys_jangling
de86de33.wav,Scissors Writing Fireworks
de8ce59b.wav,Scissors Computer_keyboard Tearing
de949e03.wav,Cello Double_bass Bus
de9880e4.wav,Double_bass Electric_piano Acoustic_guitar
deae4e95.wav,Finger_snapping Hi-hat Glockenspiel
debd7ead.wav,Telephone Clarinet Gong
dec2ea0c.wav,Flute Saxophone Cello
decb026a.wav,Gunshot_or_gunfire Knock Drawer_open_or_close
dee2e211.wav,Violin_or_fiddle Saxophone Trumpet
dee96f11.wav,Writing Tearing Keys_jangling
defb3dc5.wav,Knock Bass_drum Drawer_open_or_close
defbeee1.wav,Bass_drum Knock Gunshot_or_gunfire
df08654b.wav,Bass_drum Knock Computer_keyboard
df0ea972.wav,Drawer_open_or_close Knock Fart
df11e694.wav,Cello Double_bass Cough
df1800bf.wav,Acoustic_guitar Gong Electric_piano
df19dd97.wav,Knock Microwave_oven Snare_drum
df1bb16e.wav,Tambourine Keys_jangling Shatter
df43c93e.wav,Acoustic_guitar Double_bass Electric_piano
df5a3843.wav,Cello Flute Saxophone
df62e13c.wav,Flute Saxophone Clarinet
df640665.wav,Applause Trumpet Gunshot_or_gunfire
df645d4a.wav,Applause Fireworks Gunshot_or_gunfire
df6e55f8.wav,Cello Violin_or_fiddle Snare_drum
df791b3d.wav,Clarinet Flute Violin_or_fiddle
df7a5de3.wav,Finger_snapping Hi-hat Cowbell
df8187d0.wav,Gong Saxophone Oboe
df855c2d.wav,Trumpet Saxophone Violin_or_fiddle
df865e55.wav,Gong Trumpet Fireworks
df8be1a8.wav,Knock Scissors Electric_piano
df91939e.wav,Flute Saxophone Cello
df988fa6.wav,Double_bass Cello Bass_drum
dfa20dc8.wav,Telephone Cowbell Clarinet
dfa75eb5.wav,Saxophone Flute Trumpet
dfb669c0.wav,Cello Saxophone Double_bass
dfbc9586.wav,Keys_jangling Scissors Shatter
dfbcc619.wav,Telephone Computer_keyboard Squeak
dfbf13a1.wav,Flute Saxophone Trumpet
dfc2719c.wav,Cello Double_bass Saxophone
dfc65a71.wav,Computer_keyboard Writing Tearing
dfd91df3.wav,Acoustic_guitar Gong Electric_piano
dfd95f88.wav,Trumpet Applause Saxophone
dfe99aff.wav,Bass_drum Computer_keyboard Knock
dfe9ea46.wav,Knock Telephone Writing
dfec892c.wav,Burping_or_eructation Cough Bark
dff8a9ed.wav,Clarinet Flute Cello
dffcc729.wav,Bark Gunshot_or_gunfire Fireworks
e016ff6d.wav,Flute Saxophone Cello
e0273514.wav,Clarinet Cello Gong
e0278ad9.wav,Fireworks Gunshot_or_gunfire Hi-hat
e02910e8.wav,Telephone Clarinet Acoustic_guitar
e035f97b.wav,Harmonica Saxophone Laughter
e03c8bf3.wav,Knock Electric_piano Acoustic_guitar
e0419e15.wav,Cello Scissors Chime
e043afb3.wav,Flute Saxophone Cello
e0457b4a.wav,Keys_jangling Shatter Tambourine
e059d9a7.wav,Tearing Gunshot_or_gunfire Computer_keyboard
e06b1539.wav,Fart Laughter Cough
e06b693c.wav,Chime Telephone Laughter
e06bfc3d.wav,Trumpet Saxophone Hi-hat
e06deab0.wav,Writing Fart Burping_or_eructation
e0802994.wav,Drawer_open_or_close Fireworks Gunshot_or_gunfire
e083ae15.wav,Clarinet Flute Acoustic_guitar
e08808ae.wav,Oboe Telephone Finger_snapping
e08fced0.wav,Trumpet Violin_or_fiddle Squeak
e0a72225.wav,Writing Computer_keyboard Telephone
e0ad96e1.wav,Flute Saxophone Cello
e0bfc4ec.wav,Flute Saxophone Clarinet
e0d34abd.wav,Clarinet Saxophone Acoustic_guitar
e0d8ea27.wav,Fireworks Gunshot_or_gunfire Fart
e0d8ff62.wav,Bass_drum Knock Drawer_open_or_close
e0d96e55.wav,Saxophone Laughter Fart
e0de96a6.wav,Hi-hat Finger_snapping Scissors
e0e373a5.wav,Laughter Harmonica Telephone
e0e6a1de.wav,Fart Tearing Fireworks
e0eb0c8a.wav,Knock Drawer_open_or_close Microwave_oven
e0ee247e.wav,Trumpet Gong Violin_or_fiddle
e0fc67d9.wav,Electric_piano Acoustic_guitar Telephone
e103173b.wav,Fart Tearing Gunshot_or_gunfire
e10f3d3d.wav,Trumpet Saxophone Oboe
e112e5a2.wav,Cello Trumpet Snare_drum
e1145387.wav,Burping_or_eructation Cough Violin_or_fiddle
e11bf16f.wav,Trumpet Saxophone Violin_or_fiddle
e11ccb9d.wav,Double_bass Cello Electric_piano
e1211dc4.wav,Trumpet Saxophone Clarinet
e122ef4b.wav,Bass_drum Knock Drawer_open_or_close
e128a888.wav,Cello Telephone Saxophone
e13193af.wav,Cello Double_bass Electric_piano
e1423cf1.wav,Squeak Scissors Shatter
e14ebc15.wav,Bass_drum Knock Finger_snapping
e15de084.wav,Oboe Meow Squeak
e15fedd2.wav,Bass_drum Gunshot_or_gunfire Knock
e1611806.wav,Tearing Writing Shatter
e173748a.wav,Bass_drum Computer_keyboard Finger_snapping
e19618a0.wav,Cello Bus Cough
e1ab90cd.wav,Finger_snapping Hi-hat Gunshot_or_gunfire
e1b1ee02.wav,Bass_drum Knock Gunshot_or_gunfire
e1c172fa.wav,Hi-hat Snare_drum Shatter
e1c78f41.wav,Finger_snapping Bass_drum Gunshot_or_gunfire
e1ca89e3.wav,Acoustic_guitar Electric_piano Gong
e1d88aa8.wav,Laughter Burping_or_eructation Chime
e1eccf73.wav,Flute Saxophone Trumpet
e1f3b477.wav,Acoustic_guitar Double_bass Gong
e1fc13fd.wav,Finger_snapping Gong Squeak
e218f5ab.wav,Computer_keyboard Writing Scissors
e21c7c53.wav,Gunshot_or_gunfire Fireworks Fart
e22b1cc6.wav,Saxophone Flute Clarinet
e233206c.wav,Trumpet Saxophone Hi-hat
e23393b9.wav,Hi-hat Glockenspiel Flute
e245a3f5.wav,Bass_drum Computer_keyboard Knock
e2529ad3.wav,Flute Saxophone Laughter
e25b3e5d.wav,Cello Double_bass Acoustic_guitar
e25f0efb.wav,Cello Saxophone Double_bass
e26962f7.wav,Clarinet Flute Telephone
e269a6c9.wav,Burping_or_eructation Telephone Violin_or_fiddle
e269cdb6.wav,Cough Saxophone Laughter
e26b56a0.wav,Applause Gunshot_or_gunfire Fireworks
e275b9dd.wav,Clarinet Telephone Meow
e27a0b20.wav,Gong Clarinet Acoustic_guitar
e291574a.wav,Clarinet Flute Cello
e29e1f8b.wav,Flute Cello Saxophone
e2adb002.wav,Flute Saxophone Meow
e2b92cb5.wav,Hi-hat Snare_drum Shatter
e2b9b01a.wav,Clarinet Cello Flute
e2c0033d.wav,Trumpet Saxophone Oboe
e2c7b0c7.wav,Snare_drum Violin_or_fiddle Hi-hat
e2d0b667.wav,Acoustic_guitar Double_bass Cello
e2d30b3a.wav,Keys_jangling Scissors Writing
e2d4c145.wav,Laughter Computer_keyboard Telephone
e2de4941.wav,Cough Laughter Squeak
e2de57a7.wav,Acoustic_guitar Bus Computer_keyboard
e2de89a3.wav,Fireworks Gunshot_or_gunfire Fart
e2e459d7.wav,Burping_or_eructation Cough Writing
e2e69418.wav,Knock Computer_keyboard Cough
e2ebb0d4.wav,Clarinet Cello Flute
e2f1bb44.wav,Flute Saxophone Cello
e2f7c8a6.wav,Finger_snapping Bass_drum Hi-hat
e3089039.wav,Electric_piano Acoustic_guitar Double_bass
e3177c85.wav,Bass_drum Finger_snapping Snare_drum
e3181aa6.wav,Cello Double_bass Drawer_open_or_close
e31ce7b0.wav,Flute Gong Clarinet
e31d75df.wav,Computer_keyboard Fireworks Gunshot_or_gunfire
e3315711.wav,Flute Saxophone Clarinet
e3351910.wav,Acoustic_guitar Electric_piano Knock
e339780a.wav,Gunshot_or_gunfire Fart Fireworks
e349a6c3.wav,Chime Microwave_oven Telephone
e35231d0.wav,Chime Keys_jangling Writing
e353b4bf.wav,Knock Drawer_open_or_close Computer_keyboard
e356fa95.wav,Writing Computer_keyboard Laughter
e35f12f0.wav,Flute Saxophone Oboe
e3630482.wav,Computer_keyboard Writing Knock
e375ab40.wav,Finger_snapping Bass_drum Computer_keyboard
e3768022.wav,Gunshot_or_gunfire Drawer_open_or_close Computer_keyboard
e379e79a.wav,Telephone Writing Laughter
e39443f8.wav,Computer_keyboard Writing Scissors
e39e0286.wav,Clarinet Oboe Violin_or_fiddle
e3abe64b.wav,Oboe Clarinet Meow
e3b49d96.wav,Computer_keyboard Finger_snapping Scissors
e3c90a56.wav,Computer_keyboard Scissors Telephone
e3cb0a6e.wav,Oboe Clarinet Saxophone
e3d14322.wav,Bass_drum Cello Knock
e3d4b592.wav,Hi-hat Shatter Gong
e3da2467.wav,Flute Saxophone Clarinet
e3e3196b.wav,Gong Flute Glockenspiel
e3eb56a2.wav,Trumpet Gunshot_or_gunfire Clarinet
e3ec0db0.wav,Bus Acoustic_guitar Double_bass
e3f1f2f9.wav,Gong Trumpet Hi-hat
e3f27082.wav,Trumpet Saxophone Clarinet
e3f34b81.wav,Meow Laughter Squeak
e3f98815.wav,Scissors Writing Tearing
e3fe2138.wav,Knock Acoustic_guitar Telephone
e401cac6.wav,Applause Gunshot_or_gunfire Trumpet
e40fecc1.wav,Cello Saxophone Double_bass
e4128354.wav,Electric_piano Double_bass Cello
e41c3eb7.wav,Cello Bus Saxophone
e42596d9.wav,Bass_drum Knock Electric_piano
e42e694c.wav,Hi-hat Snare_drum Squeak
e42e92a8.wav,Bass_drum Knock Drawer_open_or_close
e432b448.wav,Squeak Fart Laughter
e438e0e1.wav,Trumpet Oboe Meow
e43c7c05.wav,Bass_drum Tearing Drawer_open_or_close
e4434129.wav,Flute Saxophone Clarinet
e45b2425.wav,Fart Tearing Gunshot_or_gunfire
e45de6c1.wav,Hi-hat Snare_drum Scissors
e468ccc1.wav,Trumpet Hi-hat Snare_drum
e46ab355.wav,Double_bass Bass_drum Cello
e471c021.wav,Flute Saxophone Oboe
e472d18b.wav,Burping_or_eructation Hi-hat Writing
e473edee.wav,Bass_drum Knock Drawer_open_or_close
e479c8d8.wav,Flute Saxophone Oboe
e48176ee.wav,Clarinet Cello Flute
e481fcef.wav,Double_bass Cello Electric_piano
e4873512.wav,Glockenspiel Finger_snapping Fireworks
e48edf5e.wav,Gunshot_or_gunfire Snare_drum Fart
e493a861.wav,Cello Gunshot_or_gunfire Squeak
e4be812f.wav,Acoustic_guitar Telephone Clarinet
e4bec7b0.wav,Double_bass Knock Electric_piano
e4c3d30a.wav,Gong Gunshot_or_gunfire Fireworks
e4c717d5.wav,Hi-hat Shatter Snare_drum
e4cb0219.wav,Shatter Cello Snare_drum
e4d51a78.wav,Snare_drum Hi-hat Gunshot_or_gunfire
e4df8768.wav,Trumpet Fireworks Harmonica
e4f051c1.wav,Meow Fart Gunshot_or_gunfire
e4f4db8a.wav,Clarinet Flute Meow
e4f864b3.wav,Bass_drum Knock Double_bass
e4fa28a5.wav,Bass_drum Computer_keyboard Finger_snapping
e5056cab.wav,Clarinet Cello Flute
e50eef1b.wav,Flute Violin_or_fiddle Saxophone
e51aaf41.wav,Snare_drum Fireworks Cello
e51cdfca.wav,Clarinet Gong Acoustic_guitar
e51d02bc.wav,Burping_or_eructation Cowbell Writing
e525683d.wav,Trumpet Violin_or_fiddle Flute
e52a2307.wav,Laughter Squeak Meow
e52b69c9.wav,Cello Saxophone Double_bass
e52be4bf.wav,Saxophone Trumpet Flute
e52c1e8e.wav,Saxophone Snare_drum Violin_or_fiddle
e52cbafc.wav,Bass_drum Knock Double_bass
e52d2253.wav,Cello Drawer_open_or_close Double_bass
e53745ef.wav,Clarinet Flute Oboe
e53b438a.wav,Knock Computer_keyboard Telephone
e53df098.wav,Burping_or_eructation Cough Laughter
e53f3c12.wav,Gong Trumpet Saxophone
e5481d03.wav,Clarinet Oboe Flute
e55bfd75.wav,Telephone Bark Gong
e56400fd.wav,Acoustic_guitar Gong Electric_piano
e56861aa.wav,Bass_drum Knock Double_bass
e5745c91.wav,Fart Tearing Writing
e576835c.wav,Electric_piano Double_bass Acoustic_guitar
e578030f.wav,Trumpet Oboe Meow
e57f3c84.wav,Burping_or_eructation Fart Cough
e5804f8d.wav,Electric_piano Acoustic_guitar Saxophone
e588af86.wav,Fart Computer_keyboard Squeak
e5904a98.wav,Clarinet Flute Cello
e593f704.wav,Shatter Squeak Laughter
e599f9a5.wav,Cello Saxophone Violin_or_fiddle
e59a6c67.wav,Flute Saxophone Clarinet
e59ba79b.wav,Bass_drum Knock Computer_keyboard
e5a08379.wav,Computer_keyboard Scissors Tearing
e5b55482.wav,Flute Saxophone Oboe
e5d6376f.wav,Bass_drum Knock Double_bass
e5e40f19.wav,Bass_drum Electric_piano Double_bass
e5e52f5e.wav,Cello Saxophone Violin_or_fiddle
e5ec0d52.wav,Hi-hat Finger_snapping Shatter
e5f750d1.wav,Flute Harmonica Oboe
e5fe8172.wav,Fart Snare_drum Tearing
e5fffe52.wav,Knock Electric_piano Acoustic_guitar
e60237e9.wav,Trumpet Squeak Saxophone
e60b726b.wav,Trumpet Saxophone Flute
e61dfe87.wav,Fireworks Cello Gunshot_or_gunfire
e61e9ed7.wav,Bass_drum Knock Double_bass
e630e517.wav,Tearing Fireworks Shatter
e636c796.wav,Acoustic_guitar Electric_piano Double_bass
e6378e31.wav,Flute Clarinet Oboe
e639dbeb.wav,Hi-hat Snare_drum Shatter
e63b43cc.wav,Clarinet Gong Cello
e6411e60.wav,Bass_drum Finger_snapping Knock
